,raw,floored
0,0.5014450867052023,0.5004816955684007
1,0.49277456647398843,0.49470134874759153
2,0.5052986512524085,0.4980732177263969
3,0.49373795761079,0.49783236994219654
4,0.4913294797687861,0.4983140655105973
5,0.5072254335260116,0.5120423892100193
6,0.49229287090558765,0.4881984585741811
7,0.5091522157996147,0.503131021194605
8,0.51252408477842,0.5084296724470135
9,0.5019267822736031,0.5024084778420038
10,0.4841040462427746,0.49277456647398843
11,0.5120423892100193,0.5055394990366089
12,0.4913294797687861,0.4857899807321773
13,0.4841040462427746,0.49060693641618497
14,0.5101156069364162,0.5021676300578035
15,0.4951830443159923,0.5052986512524085
16,0.4980732177263969,0.5
17,0.5120423892100193,0.5055394990366089
18,0.5163776493256262,0.5144508670520231
19,0.4985549132947977,0.4980732177263969
20,0.5052986512524085,0.5002408477842004
21,0.5086705202312138,0.5060211946050096
22,0.4995183044315992,0.5026493256262042
23,0.49470134874759153,0.49614643545279385
24,0.48940269749518306,0.48868015414258187
25,0.5289017341040463,0.5240847784200385
26,0.4869942196531792,0.47928709055876684
27,0.5067437379576107,0.5019267822736031
28,0.4951830443159923,0.48940269749518306
29,0.5019267822736031,0.5004816955684007
30,0.48603082851637763,0.4853082851637765
31,0.48458574181117536,0.4828998073217726
32,0.48265895953757226,0.47928709055876684
33,0.5077071290944123,0.5086705202312138
34,0.49373795761079,0.496868978805395
35,0.5033718689788054,0.5028901734104047
36,0.47880539499036606,0.49060693641618497
37,0.5028901734104047,0.5019267822736031
38,0.5077071290944123,0.505057803468208
39,0.5052986512524085,0.5014450867052023
40,0.47928709055876684,0.48868015414258187
41,0.5057803468208093,0.5009633911368016
42,0.48603082851637763,0.4896435452793834
43,0.5120423892100193,0.51252408477842
44,0.4908477842003854,0.4934971098265896
45,0.5043352601156069,0.4951830443159923
46,0.48795761078998073,0.5026493256262042
47,0.4802504816955684,0.4869942196531792
48,0.4995183044315992,0.4980732177263969
49,0.516859344894027,0.5084296724470135
50,0.48988439306358383,0.4867533718689788
51,0.49614643545279385,0.4987957610789981
52,0.5105973025048169,0.5
53,0.47591522157996147,0.4838631984585742
54,0.5,0.4980732177263969
55,0.48940269749518306,0.48916184971098264
56,0.5149325626204239,0.5115606936416185
57,0.49421965317919075,0.4980732177263969
58,0.5072254335260116,0.5110789980732178
59,0.4951830443159923,0.5045761078998073
60,0.4884393063583815,0.4908477842003854
61,0.5115606936416185,0.5149325626204239
62,0.48314065510597304,0.4889210019267823
63,0.5004816955684007,0.5142100192678227
64,0.48458574181117536,0.4850674373795761
65,0.5081888246628131,0.49735067437379576
66,0.4980732177263969,0.5057803468208093
67,0.48121387283236994,0.4867533718689788
68,0.49421965317919075,0.496868978805395
69,0.49229287090558765,0.49301541425818884
70,0.49614643545279385,0.49614643545279385
71,0.4797687861271676,0.49060693641618497
72,0.5004816955684007,0.5028901734104047
