,raw
0,0.5401635401635402
1,0.5387205387205387
2,0.5214045214045214
3,0.5425685425685426
4,0.5343915343915344
5,0.532948532948533
6,0.5324675324675324
7,0.5315055315055315
8,0.5257335257335257
9,0.5252525252525253
10,0.5353535353535354
11,0.5411255411255411
12,0.5276575276575276
13,0.5295815295815296
14,0.5363155363155363
15,0.51996151996152
16,0.5281385281385281
17,0.5266955266955267
18,0.5146705146705147
19,0.5295815295815296
20,0.512987012987013
21,0.5271765271765272
22,0.5007215007215007
23,0.5194805194805194
24,0.5214045214045214
25,0.5141895141895142
26,0.5127465127465127
27,0.5103415103415103
28,0.5214045214045214
29,0.5276575276575276
30,0.5050505050505051
31,0.5141895141895142
32,0.5194805194805194
33,0.506974506974507
34,0.5175565175565175
35,0.5137085137085137
36,0.6428571428571429
37,0.9285714285714286
38,0.7261904761904762
39,0.8690476190476191
40,0.8452380952380952
41,0.9404761904761905
42,0.7142857142857143
43,0.9285714285714286
44,0.8095238095238095
45,0.9166666666666666
46,0.9523809523809523
47,0.9761904761904762
48,0.7380952380952381
49,0.9404761904761905
50,0.8333333333333334
51,0.9166666666666666
52,0.9285714285714286
53,0.9761904761904762
54,0.6666666666666666
55,0.8571428571428571
56,0.7023809523809523
57,0.8095238095238095
58,0.7261904761904762
59,0.8452380952380952
60,0.7142857142857143
61,0.8690476190476191
62,0.7857142857142857
63,0.8809523809523809
64,0.8214285714285714
65,0.8809523809523809
66,0.7142857142857143
67,0.8809523809523809
68,0.7619047619047619
69,0.8571428571428571
70,0.7857142857142857
71,0.8809523809523809
72,0.648936170212766
73,0.8829787234042553
74,0.6595744680851063
75,0.8829787234042553
76,0.7872340425531915
77,0.9361702127659575
78,0.7127659574468085
79,0.9042553191489362
80,0.8404255319148937
81,0.9148936170212766
82,0.9574468085106383
83,0.9787234042553191
84,0.7340425531914894
85,0.9148936170212766
86,0.8617021276595744
87,0.9148936170212766
88,0.9468085106382979
89,0.9574468085106383
90,0.6702127659574468
91,0.8404255319148937
92,0.6702127659574468
93,0.776595744680851
94,0.7340425531914894
95,0.8191489361702128
96,0.648936170212766
97,0.8936170212765957
98,0.7021276595744681
99,0.8936170212765957
100,0.8936170212765957
101,0.925531914893617
102,0.7021276595744681
103,0.9042553191489362
104,0.7659574468085106
105,0.9148936170212766
106,0.851063829787234
107,0.9042553191489362
108,0.648936170212766
109,0.9042553191489362
110,0.7021276595744681
111,0.9042553191489362
112,0.8617021276595744
113,0.925531914893617
114,0.7021276595744681
115,0.9042553191489362
116,0.8085106382978723
117,0.9148936170212766
118,0.8829787234042553
119,0.9361702127659575
120,0.7553191489361702
121,0.9148936170212766
122,0.7872340425531915
123,0.9148936170212766
124,0.9468085106382979
125,0.9787234042553191
126,0.6914893617021277
127,0.8085106382978723
128,0.7127659574468085
129,0.851063829787234
130,0.723404255319149
131,0.8297872340425532
132,0.7021276595744681
133,0.851063829787234
134,0.7553191489361702
135,0.8404255319148937
136,0.7553191489361702
137,0.9148936170212766
138,0.7021276595744681
139,0.8191489361702128
140,0.7872340425531915
141,0.851063829787234
142,0.776595744680851
143,0.8404255319148937
144,0.6382978723404256
145,0.9042553191489362
146,0.6170212765957447
147,0.8617021276595744
148,0.8617021276595744
149,0.9148936170212766
150,0.6702127659574468
151,0.9042553191489362
152,0.7446808510638298
153,0.9148936170212766
154,0.9148936170212766
155,0.9468085106382979
156,0.6914893617021277
157,0.8936170212765957
158,0.7340425531914894
159,0.8829787234042553
160,0.925531914893617
161,0.9680851063829787
162,0.5957446808510638
163,0.7446808510638298
164,0.7127659574468085
165,0.7659574468085106
166,0.7340425531914894
167,0.8404255319148937
168,0.6063829787234043
169,0.8191489361702128
170,0.7127659574468085
171,0.8297872340425532
172,0.7978723404255319
173,0.8617021276595744
174,0.6382978723404256
175,0.8617021276595744
176,0.7446808510638298
177,0.8723404255319149
178,0.8617021276595744
179,0.8617021276595744
180,0.6547619047619048
181,0.8452380952380952
182,0.5714285714285714
183,0.8214285714285714
184,0.7023809523809523
185,0.8214285714285714
186,0.7261904761904762
187,0.8690476190476191
188,0.6666666666666666
189,0.8690476190476191
190,0.8333333333333334
191,0.8333333333333334
192,0.7380952380952381
193,0.8809523809523809
194,0.7738095238095238
195,0.8690476190476191
196,0.8809523809523809
197,0.8928571428571429
198,0.6190476190476191
199,0.7023809523809523
200,0.6547619047619048
201,0.7023809523809523
202,0.6904761904761905
203,0.7619047619047619
204,0.6666666666666666
205,0.8095238095238095
206,0.6904761904761905
207,0.8214285714285714
