,raw
0,0.5045695045695046
1,0.51996151996152
2,0.5074555074555075
3,0.5175565175565175
4,0.5310245310245311
5,0.5233285233285233
6,0.5141895141895142
7,0.53006253006253
8,0.4983164983164983
9,0.5194805194805194
10,0.5088985088985089
11,0.5367965367965368
12,0.5473785473785474
13,0.5377585377585378
14,0.5161135161135161
15,0.5353535353535354
16,0.5483405483405484
17,0.5315055315055315
18,0.4882154882154882
19,0.518999518999519
20,0.5151515151515151
21,0.506012506012506
22,0.5233285233285233
23,0.5113035113035113
24,0.48244348244348245
25,0.5310245310245311
26,0.5098605098605099
27,0.5247715247715248
28,0.506974506974507
29,0.5127465127465127
30,0.5031265031265031
31,0.5045695045695046
32,0.5291005291005291
33,0.49687349687349686
34,0.5180375180375181
35,0.5247715247715248
36,0.6309523809523809
37,0.9166666666666666
38,0.7380952380952381
39,0.9285714285714286
40,0.8690476190476191
41,0.9404761904761905
42,0.7142857142857143
43,0.9285714285714286
44,0.7976190476190477
45,0.9404761904761905
46,0.9523809523809523
47,0.9523809523809523
48,0.7380952380952381
49,0.9285714285714286
50,0.8452380952380952
51,0.9404761904761905
52,0.9047619047619048
53,0.9761904761904762
54,0.6071428571428571
55,0.8928571428571429
56,0.75
57,0.8571428571428571
58,0.7380952380952381
59,0.8690476190476191
60,0.6666666666666666
61,0.8928571428571429
62,0.7857142857142857
63,0.9166666666666666
64,0.8095238095238095
65,0.8809523809523809
66,0.6785714285714286
67,0.8928571428571429
68,0.7976190476190477
69,0.8809523809523809
70,0.7976190476190477
71,0.8809523809523809
72,0.6276595744680851
73,0.9042553191489362
74,0.723404255319149
75,0.925531914893617
76,0.8617021276595744
77,0.925531914893617
78,0.7659574468085106
79,0.9361702127659575
80,0.8617021276595744
81,0.9468085106382979
82,0.9680851063829787
83,0.9787234042553191
84,0.7659574468085106
85,0.9361702127659575
86,0.8936170212765957
87,0.9361702127659575
88,0.9468085106382979
89,0.9680851063829787
90,0.6063829787234043
91,0.851063829787234
92,0.723404255319149
93,0.8404255319148937
94,0.7021276595744681
95,0.8297872340425532
96,0.6595744680851063
97,0.8829787234042553
98,0.776595744680851
99,0.8936170212765957
100,0.7872340425531915
101,0.8936170212765957
102,0.7446808510638298
103,0.9042553191489362
104,0.8297872340425532
105,0.9042553191489362
106,0.8404255319148937
107,0.8829787234042553
108,0.7340425531914894
109,0.8829787234042553
110,0.7872340425531915
111,0.8617021276595744
112,0.925531914893617
113,0.925531914893617
114,0.776595744680851
115,0.9468085106382979
116,0.7978723404255319
117,0.9574468085106383
118,0.9361702127659575
119,0.9680851063829787
120,0.7659574468085106
121,0.9574468085106383
122,0.9361702127659575
123,0.9361702127659575
124,0.9680851063829787
125,1.0
126,0.7021276595744681
127,0.851063829787234
128,0.7127659574468085
129,0.8723404255319149
130,0.7659574468085106
131,0.8723404255319149
132,0.7127659574468085
133,0.8617021276595744
134,0.7978723404255319
135,0.8723404255319149
136,0.8085106382978723
137,0.8723404255319149
138,0.7127659574468085
139,0.8617021276595744
140,0.8085106382978723
141,0.8297872340425532
142,0.7659574468085106
143,0.8404255319148937
144,0.6808510638297872
145,0.8617021276595744
146,0.6382978723404256
147,0.8936170212765957
148,0.8723404255319149
149,0.8936170212765957
150,0.6702127659574468
151,0.9148936170212766
152,0.7021276595744681
153,0.925531914893617
154,0.9148936170212766
155,0.9468085106382979
156,0.6382978723404256
157,0.925531914893617
158,0.776595744680851
159,0.9680851063829787
160,0.9574468085106383
161,0.9680851063829787
162,0.5531914893617021
163,0.8191489361702128
164,0.6276595744680851
165,0.8191489361702128
166,0.723404255319149
167,0.8191489361702128
168,0.5531914893617021
169,0.8829787234042553
170,0.7340425531914894
171,0.8404255319148937
172,0.8617021276595744
173,0.8404255319148937
174,0.574468085106383
175,0.8829787234042553
176,0.7553191489361702
