,raw
0,0.5315055315055315
1,0.5141895141895142
2,0.5093795093795094
3,0.5238095238095238
4,0.5209235209235209
5,0.5242905242905243
6,0.5016835016835017
7,0.5334295334295335
8,0.5093795093795094
9,0.5175565175565175
10,0.5161135161135161
11,0.5324675324675324
12,0.5367965367965368
13,0.5387205387205387
14,0.5276575276575276
15,0.5271765271765272
16,0.5444925444925445
17,0.5348725348725348
18,0.5127465127465127
19,0.5257335257335257
20,0.5050505050505051
21,0.5228475228475229
22,0.5137085137085137
23,0.5165945165945166
24,0.5271765271765272
25,0.5194805194805194
26,0.5103415103415103
27,0.5266955266955267
28,0.5252525252525253
29,0.5036075036075036
30,0.5117845117845118
31,0.5103415103415103
32,0.531986531986532
33,0.5002405002405003
34,0.5247715247715248
35,0.5228475228475229
36,0.5952380952380952
37,0.9285714285714286
38,0.7023809523809523
39,0.8571428571428571
40,0.8452380952380952
41,0.9285714285714286
42,0.6666666666666666
43,0.9404761904761905
44,0.75
45,0.8928571428571429
46,0.9523809523809523
47,0.9761904761904762
48,0.7142857142857143
49,0.9404761904761905
50,0.8095238095238095
51,0.8928571428571429
52,0.9166666666666666
53,0.9880952380952381
54,0.6785714285714286
55,0.9047619047619048
56,0.7738095238095238
57,0.8690476190476191
58,0.7023809523809523
59,0.8452380952380952
60,0.6904761904761905
61,0.9047619047619048
62,0.7976190476190477
63,0.8928571428571429
64,0.8095238095238095
65,0.8928571428571429
66,0.7023809523809523
67,0.9047619047619048
68,0.7738095238095238
69,0.8690476190476191
70,0.7619047619047619
71,0.8809523809523809
72,0.6170212765957447
73,0.8936170212765957
74,0.7127659574468085
75,0.9042553191489362
76,0.8404255319148937
77,0.9148936170212766
78,0.7553191489361702
79,0.9042553191489362
80,0.8297872340425532
81,0.925531914893617
82,0.9574468085106383
83,0.9893617021276596
84,0.7553191489361702
85,0.9148936170212766
86,0.8085106382978723
87,0.925531914893617
88,0.9361702127659575
89,0.9574468085106383
90,0.6595744680851063
91,0.8617021276595744
92,0.723404255319149
93,0.8191489361702128
94,0.7021276595744681
95,0.851063829787234
96,0.6914893617021277
97,0.8829787234042553
98,0.7446808510638298
99,0.8936170212765957
100,0.7872340425531915
101,0.925531914893617
102,0.6382978723404256
103,0.9042553191489362
104,0.8297872340425532
105,0.9148936170212766
106,0.851063829787234
107,0.8936170212765957
108,0.6914893617021277
109,0.9148936170212766
110,0.7446808510638298
111,0.9042553191489362
112,0.9148936170212766
113,0.9148936170212766
114,0.7553191489361702
115,0.9361702127659575
116,0.7659574468085106
117,0.9148936170212766
118,0.9148936170212766
119,0.9680851063829787
120,0.7553191489361702
121,0.925531914893617
122,0.7553191489361702
123,0.925531914893617
124,0.9574468085106383
125,0.9893617021276596
126,0.723404255319149
127,0.8404255319148937
128,0.6914893617021277
129,0.8617021276595744
130,0.7340425531914894
131,0.851063829787234
132,0.7021276595744681
133,0.851063829787234
134,0.7872340425531915
135,0.8404255319148937
136,0.7872340425531915
137,0.8829787234042553
138,0.7021276595744681
139,0.851063829787234
140,0.7872340425531915
141,0.8297872340425532
142,0.7446808510638298
143,0.8404255319148937
144,0.6595744680851063
145,0.8936170212765957
146,0.6702127659574468
147,0.8297872340425532
148,0.9042553191489362
149,0.9361702127659575
150,0.6595744680851063
151,0.8829787234042553
152,0.7446808510638298
153,0.8617021276595744
154,0.9042553191489362
155,0.9468085106382979
156,0.6914893617021277
157,0.8829787234042553
158,0.7340425531914894
159,0.8829787234042553
160,0.9148936170212766
161,0.9574468085106383
162,0.574468085106383
163,0.8085106382978723
164,0.6595744680851063
165,0.8085106382978723
166,0.723404255319149
167,0.8191489361702128
168,0.5531914893617021
169,0.8617021276595744
170,0.776595744680851
171,0.851063829787234
172,0.851063829787234
173,0.8297872340425532
174,0.648936170212766
175,0.8617021276595744
176,0.7553191489361702
177,0.8829787234042553
178,0.8404255319148937
179,0.8829787234042553
180,0.7023809523809523
181,0.8809523809523809
182,0.6071428571428571
183,0.8452380952380952
184,0.7976190476190477
185,0.8690476190476191
186,0.7261904761904762
187,0.8928571428571429
188,0.7023809523809523
189,0.8809523809523809
190,0.9285714285714286
191,0.9166666666666666
192,0.7619047619047619
193,0.9047619047619048
194,0.75
195,0.8928571428571429
196,0.9404761904761905
197,0.9404761904761905
198,0.6190476190476191
199,0.7738095238095238
200,0.6666666666666666
201,0.7142857142857143
202,0.6309523809523809
203,0.7619047619047619
204,0.6785714285714286
205,0.8095238095238095
206,0.7380952380952381
207,0.8095238095238095
208,0.7261904761904762
209,0.8095238095238095
210,0.6547619047619048
211,0.8214285714285714
212,0.7261904761904762
213,0.7976190476190477
214,0.75
215,0.7619047619047619
216,0.7261904761904762
217,0.9166666666666666
218,0.6428571428571429
219,0.8928571428571429
220,0.8809523809523809
221,0.9404761904761905
222,0.75
223,0.9285714285714286
224,0.7619047619047619
225,0.9761904761904762
226,0.9285714285714286
227,0.9523809523809523
228,0.7738095238095238
229,0.9404761904761905
230,0.7976190476190477
231,0.9285714285714286
232,0.9404761904761905
233,0.9761904761904762
234,0.6071428571428571
235,0.8452380952380952
236,0.7380952380952381
237,0.8571428571428571
238,0.7142857142857143
239,0.8571428571428571
240,0.6666666666666666
241,0.8928571428571429
242,0.7976190476190477
243,0.9047619047619048
244,0.8452380952380952
245,0.8809523809523809
246,0.6785714285714286
247,0.8571428571428571
248,0.8452380952380952
249,0.8690476190476191
250,0.8452380952380952
251,0.8928571428571429
252,0.7142857142857143
253,0.9404761904761905
254,0.7738095238095238
255,0.9047619047619048
256,0.8928571428571429
257,0.9404761904761905
258,0.7738095238095238
259,0.9761904761904762
260,0.8095238095238095
261,0.9642857142857143
262,0.9523809523809523
263,0.9642857142857143
264,0.7261904761904762
265,0.9761904761904762
266,0.8333333333333334
267,0.9761904761904762
268,0.9761904761904762
269,0.9761904761904762
270,0.6071428571428571
271,0.8452380952380952
272,0.7261904761904762
273,0.8452380952380952
274,0.75
275,0.8452380952380952
276,0.6309523809523809
277,0.9285714285714286
278,0.75
279,0.8571428571428571
280,0.8452380952380952
281,0.8571428571428571
282,0.6547619047619048
283,0.9285714285714286
284,0.8333333333333334
285,0.9404761904761905
286,0.8690476190476191
287,0.9047619047619048
288,0.75
289,0.9523809523809523
290,0.75
291,0.9166666666666666
292,0.9047619047619048
293,0.9166666666666666
294,0.7023809523809523
295,0.9404761904761905
296,0.8333333333333334
297,0.9285714285714286
298,0.9523809523809523
299,0.9642857142857143
300,0.7619047619047619
301,0.9404761904761905
302,0.8095238095238095
303,0.9523809523809523
304,0.9642857142857143
305,0.9880952380952381
306,0.6904761904761905
307,0.8928571428571429
308,0.7619047619047619
309,0.8928571428571429
310,0.8095238095238095
311,0.8452380952380952
312,0.75
313,0.9166666666666666
314,0.8571428571428571
315,0.9166666666666666
316,0.8095238095238095
317,0.8690476190476191
318,0.75
319,0.8928571428571429
320,0.8452380952380952
321,0.8809523809523809
322,0.8690476190476191
323,0.9166666666666666
324,0.7142857142857143
325,0.9523809523809523
326,0.6190476190476191
327,0.8571428571428571
328,0.8095238095238095
329,0.8928571428571429
330,0.7261904761904762
331,0.9523809523809523
332,0.7619047619047619
333,0.9642857142857143
334,0.9166666666666666
335,0.9642857142857143
336,0.7261904761904762
337,0.9523809523809523
338,0.8928571428571429
339,0.9285714285714286
340,0.9404761904761905
341,0.9761904761904762
342,0.6428571428571429
343,0.8690476190476191
344,0.6547619047619048
345,0.9285714285714286
346,0.8333333333333334
347,0.9047619047619048
348,0.7023809523809523
349,0.9047619047619048
350,0.7380952380952381
351,0.8928571428571429
352,0.8333333333333334
353,0.8690476190476191
354,0.7380952380952381
355,0.9047619047619048
356,0.8333333333333334
357,0.8928571428571429
358,0.8928571428571429
359,0.9404761904761905
360,0.7777777777777778
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,0.7777777777777778
367,1.0
368,1.0
369,1.0
370,1.0
371,1.0
372,0.7777777777777778
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,0.8888888888888888
379,1.0
380,1.0
381,1.0
382,1.0
383,1.0
384,0.8888888888888888
385,1.0
386,1.0
387,1.0
388,1.0
389,1.0
390,0.8888888888888888
391,1.0
392,1.0
393,1.0
394,1.0
395,1.0
396,0.4444444444444444
397,1.0
398,1.0
399,1.0
400,1.0
401,1.0
402,0.5555555555555556
403,1.0
404,1.0
405,1.0
406,1.0
407,1.0
408,0.7777777777777778
409,1.0
410,1.0
411,1.0
412,1.0
413,1.0
414,0.7777777777777778
415,1.0
416,0.8888888888888888
417,1.0
418,1.0
419,1.0
420,0.7777777777777778
421,1.0
422,1.0
423,1.0
424,1.0
425,1.0
426,0.7777777777777778
427,1.0
428,1.0
429,1.0
430,1.0
431,1.0
432,0.8888888888888888
433,1.0
434,1.0
435,1.0
436,1.0
437,1.0
438,0.8888888888888888
439,1.0
440,1.0
441,1.0
442,1.0
443,1.0
444,0.8888888888888888
445,1.0
446,1.0
447,1.0
448,1.0
449,1.0
450,1.0
451,1.0
452,1.0
453,1.0
454,1.0
455,1.0
456,1.0
457,1.0
