,raw,floored
413,1.0,0.75
414,1.0,0.8125
415,1.0,0.875
416,1.0,0.8125
417,0.75,0.625
418,1.0,0.75
419,1.0,0.8125
420,1.0,0.75
421,1.0,0.75
422,1.0,0.75
423,1.0,0.8125
424,1.0,0.8125
425,1.0,0.8125
426,0.875,0.75
427,0.9375,0.75
428,1.0,0.75
429,1.0,0.75
430,1.0,0.75
431,1.0,0.75
432,0.8125,0.6875
433,1.0,0.8125
434,1.0,0.9375
435,0.8125,0.5625
436,0.8125,0.75
437,1.0,0.8125
438,0.875,0.8125
439,0.875,0.8125
440,0.9375,0.8125
441,0.875,0.6875
442,1.0,0.875
443,1.0,0.8125
444,0.75,0.6875
445,1.0,0.8125
446,1.0,0.8125
447,1.0,0.8125
448,1.0,0.8125
449,1.0,0.8125
450,0.9375,0.6875
451,1.0,0.8125
452,1.0,0.8125
453,0.875,0.75
454,0.9375,0.75
455,1.0,0.75
456,1.0,0.75
457,1.0,0.75
458,1.0,0.75
459,0.75,0.625
460,0.9375,0.75
461,1.0,0.8125
462,0.5625,0.5
463,0.875,0.75
464,1.0,0.8125
465,0.75,0.6875
466,0.875,0.6875
467,1.0,0.8125
468,0.9375,0.6875
469,0.9375,0.8125
470,1.0,0.8125
471,0.875,0.625
472,1.0,0.8125
473,1.0,0.8125
474,1.0,0.8125
475,1.0,0.8125
476,1.0,0.8125
477,0.9375,0.625
478,0.875,0.8125
479,1.0,0.75
480,0.9375,0.75
481,0.875,0.75
482,1.0,0.75
483,1.0,0.75
484,1.0,0.75
485,1.0,0.75
486,0.6666666666666666,0.6666666666666666
487,0.8888888888888888,0.8333333333333334
488,1.0,1.0
489,0.8333333333333334,0.8333333333333334
490,0.7777777777777778,0.7222222222222222
491,1.0,1.0
492,0.8333333333333334,0.8333333333333334
493,1.0,1.0
494,0.9444444444444444,0.8888888888888888
495,0.5555555555555556,0.6111111111111112
496,1.0,0.9444444444444444
497,1.0,1.0
498,0.8333333333333334,0.7222222222222222
499,0.8888888888888888,0.8888888888888888
500,1.0,1.0
501,1.0,1.0
502,1.0,1.0
503,1.0,1.0
504,0.6111111111111112,0.5555555555555556
505,1.0,0.9444444444444444
506,1.0,1.0
507,0.9444444444444444,0.8888888888888888
508,1.0,1.0
509,1.0,1.0
510,1.0,1.0
511,1.0,1.0
512,1.0,1.0
513,0.6666666666666666,0.6111111111111112
514,0.8888888888888888,0.8333333333333334
515,1.0,1.0
516,0.8333333333333334,0.7777777777777778
517,1.0,0.8333333333333334
518,1.0,1.0
519,0.8333333333333334,0.6666666666666666
520,0.8888888888888888,0.7222222222222222
521,0.8333333333333334,0.8333333333333334
522,0.5555555555555556,0.6111111111111112
523,1.0,0.9444444444444444
524,1.0,1.0
525,0.8888888888888888,0.6666666666666666
526,0.8888888888888888,0.8888888888888888
527,1.0,1.0
528,1.0,1.0
529,1.0,1.0
530,1.0,1.0
531,0.5555555555555556,0.5
532,1.0,0.9444444444444444
533,1.0,1.0
534,0.9444444444444444,0.8888888888888888
535,1.0,1.0
