,raw
0,0.5833333333333334
1,0.9166666666666666
2,0.6666666666666666
3,0.8333333333333334
4,0.9166666666666666
5,1.0
6,0.5833333333333334
7,0.9166666666666666
8,0.9166666666666666
9,1.0
10,1.0
11,1.0
12,0.5833333333333334
13,0.9166666666666666
14,0.75
15,0.9166666666666666
16,0.9166666666666666
17,1.0
18,0.8333333333333334
19,1.0
20,0.9166666666666666
21,1.0
22,0.9166666666666666
23,1.0
24,0.9166666666666666
25,1.0
26,1.0
27,1.0
28,0.8333333333333334
29,1.0
30,0.9166666666666666
31,1.0
32,0.9166666666666666
33,1.0
34,1.0
35,1.0
36,0.5
37,0.8333333333333334
38,0.6666666666666666
39,0.9166666666666666
40,0.9166666666666666
41,0.9166666666666666
42,0.4166666666666667
43,0.8333333333333334
44,0.8333333333333334
45,0.9166666666666666
46,0.8333333333333334
47,0.9166666666666666
48,0.4166666666666667
49,0.8333333333333334
50,0.8333333333333334
51,1.0
52,0.9166666666666666
53,0.9166666666666666
54,0.6666666666666666
55,0.9166666666666666
56,0.8333333333333334
57,1.0
58,0.9166666666666666
59,1.0
60,0.6666666666666666
61,0.9166666666666666
62,0.9166666666666666
63,1.0
64,0.9166666666666666
65,0.9166666666666666
66,0.8333333333333334
67,0.9166666666666666
68,0.9166666666666666
69,1.0
70,1.0
71,1.0
72,0.6666666666666666
73,0.9166666666666666
74,0.9166666666666666
75,1.0
76,0.8333333333333334
77,0.9166666666666666
78,0.6666666666666666
79,1.0
80,0.9166666666666666
81,1.0
82,0.75
83,0.8333333333333334
84,0.6666666666666666
85,0.9166666666666666
86,1.0
87,0.9166666666666666
88,0.75
89,0.8333333333333334
90,0.75
91,1.0
92,0.9166666666666666
93,1.0
94,0.9166666666666666
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
100,0.8333333333333334
101,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
108,0.5833333333333334
109,0.9166666666666666
110,0.8333333333333334
111,0.9166666666666666
112,0.9166666666666666
113,0.9166666666666666
114,0.5833333333333334
115,0.9166666666666666
116,1.0
117,1.0
118,0.9166666666666666
119,0.9166666666666666
120,0.6666666666666666
121,0.9166666666666666
122,1.0
123,0.9166666666666666
124,1.0
125,0.9166666666666666
126,0.6666666666666666
127,1.0
128,0.8333333333333334
129,1.0
130,0.8333333333333334
131,1.0
132,0.6666666666666666
133,1.0
134,1.0
135,1.0
136,1.0
137,1.0
138,0.75
139,1.0
140,1.0
141,1.0
142,1.0
143,1.0
144,0.9166666666666666
145,0.9166666666666666
146,0.5
147,0.75
148,0.9166666666666666
149,0.9166666666666666
150,0.9166666666666666
151,0.9166666666666666
152,0.9166666666666666
153,0.75
154,0.9166666666666666
155,0.9166666666666666
156,0.8333333333333334
157,0.8333333333333334
158,0.9166666666666666
159,0.75
160,0.9166666666666666
161,0.9166666666666666
162,0.5833333333333334
163,1.0
164,0.9166666666666666
165,0.9166666666666666
166,0.9166666666666666
167,1.0
168,0.5833333333333334
169,1.0
170,0.9166666666666666
171,1.0
172,0.9166666666666666
173,0.9166666666666666
174,0.5833333333333334
175,1.0
176,0.9166666666666666
177,1.0
178,1.0
179,1.0
180,0.8333333333333334
181,0.9166666666666666
182,0.8333333333333334
183,1.0
184,1.0
185,1.0
186,0.8333333333333334
187,0.9166666666666666
188,0.8333333333333334
189,1.0
190,1.0
191,1.0
192,0.8333333333333334
193,0.9166666666666666
194,0.8333333333333334
195,1.0
196,1.0
197,1.0
198,0.9166666666666666
199,1.0
200,0.8333333333333334
201,1.0
202,0.8333333333333334
203,1.0
204,0.8333333333333334
205,1.0
206,1.0
207,1.0
208,0.9166666666666666
209,1.0
210,0.8333333333333334
211,1.0
212,1.0
213,1.0
214,0.8333333333333334
215,1.0
216,0.5833333333333334
217,0.8333333333333334
218,0.75
219,0.75
220,0.9166666666666666
221,0.9166666666666666
222,0.5833333333333334
223,0.8333333333333334
224,0.9166666666666666
225,0.75
226,0.9166666666666666
227,0.9166666666666666
228,0.5833333333333334
229,0.8333333333333334
230,0.8333333333333334
231,0.8333333333333334
232,0.9166666666666666
233,0.9166666666666666
234,0.6666666666666666
235,1.0
236,0.9166666666666666
237,0.9166666666666666
238,0.8333333333333334
239,1.0
240,0.8333333333333334
241,1.0
242,0.9166666666666666
243,1.0
244,0.9166666666666666
245,1.0
246,0.75
247,1.0
248,0.8333333333333334
249,1.0
250,1.0
251,1.0
252,0.5833333333333334
253,0.9166666666666666
254,0.75
255,0.75
256,0.9166666666666666
257,1.0
258,0.8333333333333334
259,0.9166666666666666
260,0.9166666666666666
261,0.75
262,0.9166666666666666
263,1.0
264,0.8333333333333334
265,0.9166666666666666
266,0.9166666666666666
267,0.8333333333333334
268,0.9166666666666666
269,1.0
270,0.5
271,1.0
272,0.8333333333333334
273,0.9166666666666666
274,0.9166666666666666
275,1.0
276,0.5833333333333334
277,1.0
278,0.75
279,1.0
280,0.9166666666666666
281,1.0
282,0.6666666666666666
283,1.0
284,1.0
285,1.0
286,1.0
287,1.0
